time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),windspeed_100m (km/h)
2020-01-01T00:00,2.9,61,0.00,19.8
2020-01-01T01:00,2.4,62,0.00,18.3
2020-01-01T02:00,2.2,63,0.00,17.2
2020-01-01T03:00,2.4,64,0.00,15.6
2020-01-01T04:00,2.3,63,0.00,13.8
2020-01-01T05:00,2.2,64,0.00,12.4
2020-01-01T06:00,2.0,63,0.00,1.8
2020-01-01T07:00,1.7,63,0.00,3.7
2020-01-01T08:00,1.5,64,0.00,9.2
2020-01-01T09:00,1.0,66,0.00,13.4
2020-01-01T10:00,1.8,64,0.00,10.8
2020-01-01T11:00,3.1,51,0.00,12.3
2020-01-01T12:00,4.3,46,0.00,14.4
2020-01-01T13:00,5.3,42,0.00,15.9
2020-01-01T14:00,6.1,40,0.00,17.3
2020-01-01T15:00,7.1,38,0.00,18.4
2020-01-01T16:00,7.1,39,0.00,19.8
2020-01-01T17:00,6.5,43,0.00,16.7
2020-01-01T18:00,5.1,51,0.00,13.0
2020-01-01T19:00,3.9,57,0.00,11.9
2020-01-01T20:00,2.9,62,0.00,13.2
2020-01-01T21:00,1.7,65,0.00,15.6
2020-01-01T22:00,0.8,70,0.00,16.9
2020-01-01T23:00,0.2,75,0.00,16.9
2020-01-02T00:00,-0.2,78,0.00,15.5
2020-01-02T01:00,-0.4,80,0.00,17.4
2020-01-02T02:00,-0.7,82,0.00,18.4
2020-01-02T03:00,-0.6,82,0.00,18.0
2020-01-02T04:00,-0.8,83,0.00,16.7
2020-01-02T05:00,-1.1,84,0.00,17.3
2020-01-02T06:00,-1.2,84,0.00,12.4
2020-01-02T07:00,-1.5,85,0.00,9.8
2020-01-02T08:00,-1.5,84,0.00,8.9
2020-01-02T09:00,-1.2,82,0.00,10.5
2020-01-02T10:00,0.6,79,0.00,14.1
2020-01-02T11:00,4.2,61,0.00,14.5
2020-01-02T12:00,7.1,50,0.00,13.2
2020-01-02T13:00,9.2,42,0.00,15.0
2020-01-02T14:00,10.5,39,0.00,15.1
2020-01-02T15:00,11.2,37,0.00,17.3
2020-01-02T16:00,11.0,42,0.00,19.1
2020-01-02T17:00,10.0,49,0.00,22.2
2020-01-02T18:00,8.8,53,0.00,21.3
2020-01-02T19:00,8.2,57,0.00,24.2
2020-01-02T20:00,7.6,63,0.00,25.2
2020-01-02T21:00,7.2,70,0.00,24.8
2020-01-02T22:00,6.9,77,0.00,24.7
2020-01-02T23:00,6.7,85,0.00,20.9
2020-01-03T00:00,6.7,90,0.00,23.8
2020-01-03T01:00,6.6,94,0.10,20.1
2020-01-03T02:00,6.5,97,0.30,21.3
2020-01-03T03:00,6.7,100,0.60,21.3
2020-01-03T04:00,7.1,100,0.60,24.7
2020-01-03T05:00,7.4,100,0.70,22.9
2020-01-03T06:00,7.4,100,0.80,18.4
2020-01-03T07:00,7.3,100,0.40,18.6
2020-01-03T08:00,7.3,100,0.20,20.4
2020-01-03T09:00,7.3,100,0.00,18.7
2020-01-03T10:00,8.0,98,0.00,13.2
2020-01-03T11:00,8.9,97,0.00,11.6
2020-01-03T12:00,10.0,96,0.00,7.4
2020-01-03T13:00,11.5,91,0.00,9.8
2020-01-03T14:00,13.7,79,0.00,13.5
2020-01-03T15:00,13.3,89,0.30,15.9
2020-01-03T16:00,12.6,93,0.50,17.7
2020-01-03T17:00,11.8,99,0.20,15.1
2020-01-03T18:00,11.3,99,0.00,11.6
2020-01-03T19:00,10.8,100,0.30,11.0
2020-01-03T20:00,10.5,100,0.50,18.1
2020-01-03T21:00,10.4,100,0.50,16.8
2020-01-03T22:00,10.3,100,0.50,17.3
2020-01-03T23:00,10.3,100,0.30,21.2
2020-01-04T00:00,10.3,100,0.40,21.9
2020-01-04T01:00,10.3,100,0.20,22.1
2020-01-04T02:00,10.3,100,0.00,24.8
2020-01-04T03:00,10.6,100,0.60,26.1
2020-01-04T04:00,10.8,100,0.40,24.9
2020-01-04T05:00,10.7,100,0.00,24.1
2020-01-04T06:00,10.6,99,0.00,24.4
2020-01-04T07:00,10.6,99,0.00,25.0
2020-01-04T08:00,10.9,95,0.00,19.1
2020-01-04T09:00,10.5,96,0.00,13.2
2020-01-04T10:00,10.8,96,0.00,14.3
2020-01-04T11:00,12.0,92,0.00,9.4
2020-01-04T12:00,12.4,86,0.00,6.6
2020-01-04T13:00,12.0,85,0.20,9.1
2020-01-04T14:00,11.4,91,0.50,9.5
2020-01-04T15:00,11.3,99,0.70,11.5
2020-01-04T16:00,11.7,87,1.20,23.8
2020-01-04T17:00,9.5,92,1.10,27.1
2020-01-04T18:00,7.6,98,0.80,15.5
2020-01-04T19:00,6.3,99,0.10,17.1
2020-01-04T20:00,5.2,100,0.30,25.8
2020-01-04T21:00,4.3,94,0.20,30.0
2020-01-04T22:00,3.8,90,0.20,31.2
2020-01-04T23:00,3.1,87,0.10,33.5
2020-01-05T00:00,2.6,82,0.00,34.7
2020-01-05T01:00,2.1,78,0.00,34.8
2020-01-05T02:00,1.8,74,0.00,35.6
2020-01-05T03:00,1.5,64,0.00,37.4
2020-01-05T04:00,0.9,60,0.00,37.4
2020-01-05T05:00,0.4,59,0.00,36.4
2020-01-05T06:00,0.1,59,0.00,27.1
2020-01-05T07:00,-0.1,59,0.00,27.3
2020-01-05T08:00,-0.2,60,0.00,26.5
2020-01-05T09:00,-0.2,60,0.00,22.8
2020-01-05T10:00,0.3,58,0.00,24.7
2020-01-05T11:00,1.2,55,0.00,23.4
2020-01-05T12:00,2.4,51,0.00,21.4
2020-01-05T13:00,3.4,49,0.00,19.1
2020-01-05T14:00,4.1,47,0.00,18.3
2020-01-05T15:00,4.4,49,0.00,15.8
2020-01-05T16:00,4.5,49,0.00,14.8
2020-01-05T17:00,4.2,50,0.00,12.7
2020-01-05T18:00,3.3,55,0.00,11.4
2020-01-05T19:00,2.3,59,0.00,11.4
2020-01-05T20:00,1.6,62,0.00,12.2
2020-01-05T21:00,0.8,64,0.00,13.4
2020-01-05T22:00,0.5,65,0.00,18.7
2020-01-05T23:00,0.6,64,0.00,19.5
2020-01-06T00:00,0.7,63,0.00,18.6
2020-01-06T01:00,1.1,63,0.00,17.6
2020-01-06T02:00,1.6,65,0.00,16.3
2020-01-06T03:00,1.9,67,0.00,16.6
2020-01-06T04:00,2.1,68,0.00,19.7
2020-01-06T05:00,2.1,70,0.00,20.2
2020-01-06T06:00,2.0,71,0.00,14.1
2020-01-06T07:00,1.8,73,0.00,11.7
2020-01-06T08:00,1.5,75,0.00,12.7
2020-01-06T09:00,0.9,77,0.00,11.0
2020-01-06T10:00,1.6,79,0.00,10.6
2020-01-06T11:00,4.3,60,0.00,12.0
2020-01-06T12:00,5.5,51,0.00,15.0
2020-01-06T13:00,6.3,45,0.00,15.8
2020-01-06T14:00,7.0,40,0.00,17.1
2020-01-06T15:00,8.1,36,0.00,17.3
2020-01-06T16:00,7.9,34,0.00,17.6
2020-01-06T17:00,7.0,38,0.00,15.9
2020-01-06T18:00,5.2,45,0.00,17.6
2020-01-06T19:00,3.6,50,0.00,17.1
2020-01-06T20:00,2.4,57,0.00,15.6
2020-01-06T21:00,1.1,66,0.00,12.5
2020-01-06T22:00,-0.3,74,0.00,8.6
2020-01-06T23:00,-1.0,75,0.00,7.4
2020-01-07T00:00,-1.5,75,0.00,9.1
2020-01-07T01:00,-1.8,74,0.00,11.5
2020-01-07T02:00,-1.8,74,0.00,10.9
2020-01-07T03:00,-1.1,64,0.00,8.4
2020-01-07T04:00,-0.6,60,0.00,5.1
2020-01-07T05:00,-0.4,59,0.00,3.7
2020-01-07T06:00,-0.4,59,0.00,4.3
2020-01-07T07:00,-0.3,58,0.00,8.4
2020-01-07T08:00,-0.8,62,0.00,9.4
2020-01-07T09:00,-0.6,66,0.00,10.6
2020-01-07T10:00,0.5,69,0.00,12.6
2020-01-07T11:00,0.9,66,0.30,9.2
2020-01-07T12:00,0.5,77,1.00,7.7
2020-01-07T13:00,-0.0,82,1.60,11.9
2020-01-07T14:00,-0.4,89,2.30,11.9
2020-01-07T15:00,-0.5,85,1.00,10.5
2020-01-07T16:00,0.1,81,0.20,12.6
2020-01-07T17:00,0.9,75,0.00,17.1
2020-01-07T18:00,0.1,78,0.00,16.6
2020-01-07T19:00,-1.0,79,0.00,17.3
2020-01-07T20:00,-1.6,76,0.00,17.4
2020-01-07T21:00,-2.7,76,0.00,16.6
2020-01-07T22:00,-3.5,72,0.00,15.7
2020-01-07T23:00,-3.4,69,0.00,12.7
2020-01-08T00:00,-3.5,69,0.00,15.9
2020-01-08T01:00,-5.2,72,0.00,20.1
2020-01-08T02:00,-6.3,75,0.00,21.1
2020-01-08T03:00,-5.6,72,0.00,21.8
2020-01-08T04:00,-5.8,75,0.00,23.4
2020-01-08T05:00,-5.2,75,0.00,23.1
2020-01-08T06:00,-4.8,75,0.00,18.9
2020-01-08T07:00,-4.4,75,0.00,20.9
2020-01-08T08:00,-3.6,73,0.00,25.0
2020-01-08T09:00,-1.7,69,0.00,27.3
2020-01-08T10:00,1.1,63,0.00,27.4
2020-01-08T11:00,2.4,58,0.00,31.7
2020-01-08T12:00,2.9,47,0.00,42.0
2020-01-08T13:00,3.1,41,0.00,40.7
2020-01-08T14:00,3.0,41,0.00,39.0
2020-01-08T15:00,3.4,42,0.00,36.3
2020-01-08T16:00,3.1,40,0.00,33.5
2020-01-08T17:00,2.3,42,0.00,28.8
2020-01-08T18:00,1.0,46,0.00,20.0
2020-01-08T19:00,-0.2,49,0.00,14.8
2020-01-08T20:00,-1.2,53,0.00,11.2
2020-01-08T21:00,-3.1,61,0.00,7.9
2020-01-08T22:00,-1.1,47,0.00,7.4
2020-01-08T23:00,-1.5,49,0.00,7.9
2020-01-09T00:00,-1.7,49,0.00,9.2
2020-01-09T01:00,-2.1,51,0.00,9.0
2020-01-09T02:00,-2.4,54,0.00,7.6
2020-01-09T03:00,-2.0,56,0.00,6.9
2020-01-09T04:00,-2.0,57,0.00,7.6
2020-01-09T05:00,-2.1,57,0.00,8.4
2020-01-09T06:00,-2.2,58,0.00,9.2
2020-01-09T07:00,-2.3,59,0.00,7.1
2020-01-09T08:00,-2.5,61,0.00,7.9
2020-01-09T09:00,-2.5,61,0.00,7.8
2020-01-09T10:00,-1.3,55,0.00,7.1
2020-01-09T11:00,-2.9,64,0.00,9.3
2020-01-09T12:00,1.0,54,0.00,12.4
2020-01-09T13:00,2.2,52,0.00,13.7
2020-01-09T14:00,3.0,51,0.00,14.9
2020-01-09T15:00,3.6,49,0.00,17.3
2020-01-09T16:00,3.6,51,0.00,18.7
2020-01-09T17:00,2.7,56,0.00,19.3
2020-01-09T18:00,0.5,64,0.00,22.7
2020-01-09T19:00,-0.7,68,0.00,24.1
2020-01-09T20:00,-0.8,67,0.00,25.1
2020-01-09T21:00,-0.8,67,0.00,25.3
2020-01-09T22:00,-1.0,68,0.00,24.5
2020-01-09T23:00,-1.0,69,0.00,25.7
2020-01-10T00:00,-1.0,69,0.00,26.1
2020-01-10T01:00,-1.0,72,0.00,26.9
2020-01-10T02:00,-0.7,73,0.00,27.3
2020-01-10T03:00,0.2,68,0.00,27.0
2020-01-10T04:00,0.5,71,0.00,26.8
2020-01-10T05:00,0.8,74,0.00,26.1
2020-01-10T06:00,1.5,78,0.00,23.6
2020-01-10T07:00,2.3,81,0.00,23.7
2020-01-10T08:00,2.8,85,0.00,24.3
2020-01-10T09:00,3.4,87,0.00,23.5
2020-01-10T10:00,4.2,87,0.00,22.5
2020-01-10T11:00,6.4,82,0.00,22.0
2020-01-10T12:00,8.2,77,0.00,19.8
2020-01-10T13:00,10.0,73,0.00,21.0
2020-01-10T14:00,11.2,72,0.00,22.0
2020-01-10T15:00,11.5,74,0.00,22.7
2020-01-10T16:00,11.5,76,0.00,21.4
2020-01-10T17:00,11.0,80,0.00,23.4
2020-01-10T18:00,9.9,86,0.00,25.4
2020-01-10T19:00,8.9,92,0.00,25.9
2020-01-10T20:00,8.6,94,0.00,26.5
2020-01-10T21:00,8.8,95,0.00,24.6
2020-01-10T22:00,9.1,96,0.00,25.3
2020-01-10T23:00,9.0,98,0.00,25.7
2020-01-11T00:00,9.4,98,0.00,27.2
2020-01-11T01:00,9.9,99,0.00,28.1
2020-01-11T02:00,10.4,99,0.00,28.2
2020-01-11T03:00,10.8,98,0.00,27.0
2020-01-11T04:00,11.1,98,0.00,25.6
2020-01-11T05:00,11.2,99,0.00,25.9
2020-01-11T06:00,11.4,99,0.00,30.7
2020-01-11T07:00,11.6,99,0.00,33.9
2020-01-11T08:00,11.8,99,0.00,35.6
2020-01-11T09:00,12.0,99,0.00,35.6
2020-01-11T10:00,12.3,99,0.00,33.9
2020-01-11T11:00,12.7,99,0.00,33.8
2020-01-11T12:00,13.3,98,0.00,33.6
2020-01-11T13:00,14.1,94,0.00,34.2
2020-01-11T14:00,14.6,93,0.00,34.4
2020-01-11T15:00,15.6,89,0.00,34.8
2020-01-11T16:00,16.0,90,0.00,36.3
2020-01-11T17:00,16.3,90,0.00,36.6
2020-01-11T18:00,16.3,92,0.00,35.9
2020-01-11T19:00,16.0,95,0.00,33.8
2020-01-11T20:00,16.1,97,0.00,35.1
2020-01-11T21:00,16.4,96,0.00,35.5
2020-01-11T22:00,16.6,97,0.00,36.6
2020-01-11T23:00,16.8,96,0.00,37.3
2020-01-12T00:00,16.8,97,0.30,33.6
2020-01-12T01:00,16.4,100,2.50,33.6
2020-01-12T02:00,16.5,100,1.90,39.6
2020-01-12T03:00,16.9,97,0.60,43.3
2020-01-12T04:00,16.7,99,0.20,41.1
2020-01-12T05:00,15.5,87,1.70,36.1
2020-01-12T06:00,14.0,67,0.00,28.1
2020-01-12T07:00,13.1,53,0.00,29.3
2020-01-12T08:00,12.0,54,0.00,28.2
2020-01-12T09:00,11.1,61,0.00,26.2
2020-01-12T10:00,11.2,65,0.00,22.8
2020-01-12T11:00,11.5,64,0.00,24.5
2020-01-12T12:00,12.4,60,0.00,17.9
2020-01-12T13:00,13.3,56,0.00,19.4
2020-01-12T14:00,14.0,53,0.00,16.6
2020-01-12T15:00,15.3,50,0.00,14.0
2020-01-12T16:00,15.4,49,0.00,10.2
2020-01-12T17:00,14.7,53,0.00,7.4
2020-01-12T18:00,13.1,72,0.00,7.0
2020-01-12T19:00,12.5,62,0.00,8.4
2020-01-12T20:00,10.1,74,0.00,9.5
2020-01-12T21:00,8.7,78,0.00,10.8
2020-01-12T22:00,7.8,80,0.00,12.3
2020-01-12T23:00,7.4,82,0.00,11.9
2020-01-13T00:00,6.8,84,0.00,10.8
2020-01-13T01:00,6.3,86,0.00,10.4
2020-01-13T02:00,6.2,87,0.00,10.1
2020-01-13T03:00,6.1,87,0.00,9.4
2020-01-13T04:00,5.9,88,0.00,8.4
2020-01-13T05:00,5.5,90,0.00,6.7
2020-01-13T06:00,5.2,91,0.00,5.6
2020-01-13T07:00,4.8,92,0.00,3.3
2020-01-13T08:00,4.1,95,0.00,2.3
2020-01-13T09:00,3.9,95,0.00,5.4
2020-01-13T10:00,6.0,88,0.00,7.4
2020-01-13T11:00,9.6,77,0.00,5.6
2020-01-13T12:00,12.4,65,0.00,2.6
2020-01-13T13:00,13.8,60,0.00,4.9
2020-01-13T14:00,14.8,56,0.00,4.8
2020-01-13T15:00,14.4,57,0.00,5.5
2020-01-13T16:00,13.7,65,0.00,6.5
2020-01-13T17:00,12.9,72,0.00,6.3
2020-01-13T18:00,11.5,83,0.00,5.8
2020-01-13T19:00,10.8,79,0.00,3.8
2020-01-13T20:00,9.4,85,0.00,3.8
2020-01-13T21:00,8.2,88,0.00,5.4
2020-01-13T22:00,7.3,91,0.00,5.2
2020-01-13T23:00,6.6,92,0.00,3.7
2020-01-14T00:00,6.1,92,0.00,4.5
2020-01-14T01:00,5.8,92,0.00,4.0
2020-01-14T02:00,5.7,93,0.00,2.7
2020-01-14T03:00,5.5,93,0.00,3.2
2020-01-14T04:00,5.5,93,0.00,5.4
2020-01-14T05:00,5.6,92,0.00,5.9
2020-01-14T06:00,5.3,94,0.00,8.8
2020-01-14T07:00,4.6,99,0.60,10.5
2020-01-14T08:00,4.8,100,0.50,9.5
2020-01-14T09:00,5.2,100,0.30,10.2
2020-01-14T10:00,6.0,100,0.20,8.1
2020-01-14T11:00,6.8,99,0.00,10.0
2020-01-14T12:00,8.0,96,0.00,10.8
2020-01-14T13:00,8.9,97,0.00,10.1
2020-01-14T14:00,10.0,95,0.00,11.3
2020-01-14T15:00,9.8,96,0.00,12.8
2020-01-14T16:00,10.4,96,0.00,14.5
2020-01-14T17:00,10.9,96,0.00,15.5
2020-01-14T18:00,10.9,97,0.00,16.0
2020-01-14T19:00,10.5,96,0.00,14.4
2020-01-14T20:00,9.8,96,0.00,9.4
2020-01-14T21:00,8.1,96,0.00,9.8
2020-01-14T22:00,6.8,95,0.00,14.8
2020-01-14T23:00,6.8,92,0.00,10.9
2020-01-15T00:00,5.1,95,0.00,10.1
2020-01-15T01:00,3.5,96,0.00,11.7
2020-01-15T02:00,2.3,97,0.00,10.0
2020-01-15T03:00,1.8,99,0.00,7.6
2020-01-15T04:00,1.9,100,0.00,6.2
2020-01-15T05:00,1.9,100,0.00,7.5
2020-01-15T06:00,2.0,100,0.00,7.6
2020-01-15T07:00,2.0,100,0.00,7.6
2020-01-15T08:00,1.3,100,0.00,6.8
2020-01-15T09:00,1.3,100,0.00,6.1
2020-01-15T10:00,3.6,97,0.00,6.4
2020-01-15T11:00,6.0,94,0.00,7.1
2020-01-15T12:00,8.8,82,0.00,5.9
2020-01-15T13:00,11.4,60,0.00,7.1
2020-01-15T14:00,12.4,52,0.00,12.3
2020-01-15T15:00,14.2,42,0.00,15.5
2020-01-15T16:00,13.4,46,0.00,17.0
2020-01-15T17:00,12.4,51,0.00,19.8
2020-01-15T18:00,10.8,57,0.00,22.0
2020-01-15T19:00,9.7,63,0.00,23.5
2020-01-15T20:00,9.3,68,0.00,23.2
2020-01-15T21:00,8.9,72,0.00,23.8
2020-01-15T22:00,8.5,78,0.00,25.9
2020-01-15T23:00,8.4,83,0.00,26.3
2020-01-16T00:00,8.5,88,0.00,26.1
2020-01-16T01:00,9.0,90,0.00,25.3
2020-01-16T02:00,9.4,94,0.00,25.6
2020-01-16T03:00,10.6,94,0.00,25.1
2020-01-16T04:00,10.8,89,0.00,28.1
2020-01-16T05:00,10.1,82,0.00,34.5
2020-01-16T06:00,8.7,75,0.00,27.1
2020-01-16T07:00,7.7,72,0.00,30.7
2020-01-16T08:00,6.8,69,0.00,30.3
2020-01-16T09:00,6.3,65,0.00,28.3
2020-01-16T10:00,6.5,62,0.00,29.0
2020-01-16T11:00,7.0,57,0.00,29.2
2020-01-16T12:00,7.3,52,0.00,29.9
2020-01-16T13:00,7.5,47,0.00,30.6
2020-01-16T14:00,7.3,43,0.00,34.8
2020-01-16T15:00,7.4,42,0.00,38.7
2020-01-16T16:00,6.7,42,0.00,39.3
2020-01-16T17:00,5.5,42,0.00,39.5
2020-01-16T18:00,4.0,46,0.00,31.4
2020-01-16T19:00,2.6,48,0.00,35.9
2020-01-16T20:00,1.5,48,0.00,38.7
2020-01-16T21:00,0.7,48,0.00,38.7
2020-01-16T22:00,0.0,47,0.00,38.5
2020-01-16T23:00,-0.5,46,0.00,37.4
2020-01-17T00:00,-0.8,46,0.00,36.7
2020-01-17T01:00,-1.2,46,0.00,35.1
2020-01-17T02:00,-1.5,47,0.00,32.8
2020-01-17T03:00,-1.5,46,0.00,31.2
2020-01-17T04:00,-1.9,47,0.00,29.7
2020-01-17T05:00,-2.2,47,0.00,29.0
2020-01-17T06:00,-2.3,47,0.00,28.2
2020-01-17T07:00,-2.5,48,0.00,26.6
2020-01-17T08:00,-2.7,48,0.00,23.3
2020-01-17T09:00,-2.7,48,0.00,22.0
2020-01-17T10:00,-2.0,45,0.00,24.6
2020-01-17T11:00,-0.9,42,0.00,20.5
2020-01-17T12:00,0.4,38,0.00,16.5
2020-01-17T13:00,1.7,36,0.00,15.2
2020-01-17T14:00,2.6,34,0.00,13.7
2020-01-17T15:00,2.5,35,0.00,11.6
2020-01-17T16:00,2.5,35,0.00,10.2
2020-01-17T17:00,2.1,37,0.00,9.2
2020-01-17T18:00,0.7,46,0.00,11.3
2020-01-17T19:00,-0.4,52,0.00,11.0
2020-01-17T20:00,-1.2,58,0.00,8.7
2020-01-17T21:00,-2.3,65,0.00,6.0
2020-01-17T22:00,-2.3,65,0.00,6.3
2020-01-17T23:00,-2.0,65,0.00,6.4
2020-01-18T00:00,-2.0,60,0.00,8.5
2020-01-18T01:00,-2.0,57,0.00,10.6
2020-01-18T02:00,-1.8,52,0.00,12.9
2020-01-18T03:00,-2.0,49,0.00,15.3
2020-01-18T04:00,-2.2,51,0.00,17.1
2020-01-18T05:00,-2.3,55,0.20,17.4
2020-01-18T06:00,-2.6,59,0.40,15.5
2020-01-18T07:00,-2.5,59,0.10,19.1
2020-01-18T08:00,-2.3,57,0.00,22.2
2020-01-18T09:00,-2.1,56,0.00,21.4
2020-01-18T10:00,-1.7,55,0.00,23.2
2020-01-18T11:00,-1.1,55,0.00,26.1
2020-01-18T12:00,-0.6,58,0.00,27.2
2020-01-18T13:00,-0.1,59,0.10,26.5
2020-01-18T14:00,0.7,59,0.00,28.8
2020-01-18T15:00,-0.8,94,0.60,30.7
2020-01-18T16:00,-0.6,98,1.60,34.9
2020-01-18T17:00,-0.1,99,2.30,37.3
2020-01-18T18:00,0.7,99,0.80,32.0
2020-01-18T19:00,1.7,97,0.00,31.9
2020-01-18T20:00,2.2,97,0.00,30.3
2020-01-18T21:00,3.2,97,0.00,29.5
2020-01-18T22:00,3.8,97,0.00,29.3
2020-01-18T23:00,4.4,97,0.00,29.9
2020-01-19T00:00,5.0,97,0.00,29.6
2020-01-19T01:00,5.4,97,0.00,30.9
2020-01-19T02:00,5.6,97,0.00,31.2
2020-01-19T03:00,6.4,96,0.00,24.2
2020-01-19T04:00,5.6,94,0.00,22.1
2020-01-19T05:00,4.5,90,0.00,26.3
2020-01-19T06:00,2.7,83,0.00,21.7
2020-01-19T07:00,1.4,78,0.00,19.8
2020-01-19T08:00,0.3,73,0.00,22.3
2020-01-19T09:00,-0.3,66,0.00,20.5
2020-01-19T10:00,-0.3,60,0.00,19.6
2020-01-19T11:00,0.1,52,0.00,21.8
2020-01-19T12:00,0.7,48,0.00,24.3
2020-01-19T13:00,1.3,44,0.00,26.9
2020-01-19T14:00,1.2,44,0.00,27.4
2020-01-19T15:00,1.3,44,0.00,27.8
2020-01-19T16:00,0.7,43,0.00,28.1
2020-01-19T17:00,-0.4,44,0.00,27.7
2020-01-19T18:00,-1.4,45,0.00,20.4
2020-01-19T19:00,-2.2,45,0.00,21.0
2020-01-19T20:00,-2.8,45,0.00,21.9
2020-01-19T21:00,-3.4,46,0.00,21.9
2020-01-19T22:00,-3.9,47,0.00,23.7
2020-01-19T23:00,-4.3,47,0.00,25.7
2020-01-20T00:00,-4.7,47,0.00,27.0
2020-01-20T01:00,-5.1,47,0.00,29.5
2020-01-20T02:00,-5.4,47,0.00,26.9
2020-01-20T03:00,-6.3,50,0.00,26.4
2020-01-20T04:00,-6.6,51,0.00,26.5
2020-01-20T05:00,-6.8,52,0.00,26.5
2020-01-20T06:00,-7.0,53,0.00,25.2
2020-01-20T07:00,-7.1,55,0.00,26.1
2020-01-20T08:00,-7.2,56,0.00,25.0
2020-01-20T09:00,-7.1,56,0.00,24.5
2020-01-20T10:00,-6.2,53,0.00,25.2
2020-01-20T11:00,-4.8,48,0.00,24.7
2020-01-20T12:00,-3.3,44,0.00,24.6
2020-01-20T13:00,-2.0,39,0.00,23.6
2020-01-20T14:00,-0.9,36,0.00,21.7
2020-01-20T15:00,-0.9,35,0.00,20.7
2020-01-20T16:00,-0.8,35,0.00,20.4
2020-01-20T17:00,-1.2,36,0.00,20.2
2020-01-20T18:00,-2.3,41,0.00,19.4
2020-01-20T19:00,-3.5,44,0.00,20.0
2020-01-20T20:00,-4.0,46,0.00,20.2
2020-01-20T21:00,-4.6,47,0.00,20.7
2020-01-20T22:00,-4.9,49,0.00,22.3
2020-01-20T23:00,-5.3,50,0.00,23.9
2020-01-21T00:00,-5.6,52,0.00,23.8
2020-01-21T01:00,-6.0,53,0.00,23.3
2020-01-21T02:00,-6.3,55,0.00,22.8
2020-01-21T03:00,-7.0,59,0.00,22.1
2020-01-21T04:00,-7.3,60,0.00,21.0
2020-01-21T05:00,-7.5,61,0.00,20.0
2020-01-21T06:00,-7.8,62,0.00,23.4
2020-01-21T07:00,-7.9,63,0.00,22.5
2020-01-21T08:00,-8.1,63,0.00,21.1
2020-01-21T09:00,-8.0,64,0.00,20.0
2020-01-21T10:00,-6.6,57,0.00,21.0
2020-01-21T11:00,-4.9,50,0.00,20.9
2020-01-21T12:00,-3.2,43,0.00,17.3
2020-01-21T13:00,-1.5,37,0.00,15.5
2020-01-21T14:00,-0.2,34,0.00,14.6
2020-01-21T15:00,0.2,32,0.00,14.7
2020-01-21T16:00,0.7,31,0.00,13.5
2020-01-21T17:00,0.5,33,0.00,14.5
2020-01-21T18:00,-1.0,40,0.00,15.5
2020-01-21T19:00,-2.5,44,0.00,17.0
2020-01-21T20:00,-3.4,47,0.00,17.7
2020-01-21T21:00,-4.0,50,0.00,18.0
2020-01-21T22:00,-4.4,54,0.00,16.2
2020-01-21T23:00,-4.8,60,0.00,15.2
2020-01-22T00:00,-5.1,60,0.00,15.5
2020-01-22T01:00,-5.3,60,0.00,15.5
2020-01-22T02:00,-5.6,59,0.00,14.8
2020-01-22T03:00,-6.4,59,0.00,12.6
2020-01-22T04:00,-6.8,61,0.00,10.2
2020-01-22T05:00,-7.1,63,0.00,9.1
2020-01-22T06:00,-7.3,64,0.00,8.0
2020-01-22T07:00,-7.4,65,0.00,2.3
2020-01-22T08:00,-7.5,65,0.00,1.1
2020-01-22T09:00,-7.5,66,0.00,2.1
2020-01-22T10:00,-4.6,53,0.00,4.5
2020-01-22T11:00,-1.6,39,0.00,4.6
2020-01-22T12:00,0.7,32,0.00,3.9
2020-01-22T13:00,2.5,28,0.00,4.0
2020-01-22T14:00,3.9,26,0.00,7.4
2020-01-22T15:00,4.4,26,0.00,6.6
2020-01-22T16:00,4.7,26,0.00,3.7
2020-01-22T17:00,4.1,31,0.00,4.6
2020-01-22T18:00,2.5,40,0.00,5.6
2020-01-22T19:00,-0.3,60,0.00,7.7
2020-01-22T20:00,-1.9,63,0.00,6.9
2020-01-22T21:00,-2.3,61,0.00,6.4
2020-01-22T22:00,-1.3,48,0.00,5.7
2020-01-22T23:00,-2.3,57,0.00,6.3
2020-01-23T00:00,-3.2,64,0.00,8.6
2020-01-23T01:00,-3.7,67,0.00,9.7
2020-01-23T02:00,-3.8,65,0.00,11.3
2020-01-23T03:00,-3.8,62,0.00,13.3
2020-01-23T04:00,-4.0,59,0.00,14.7
2020-01-23T05:00,-4.2,59,0.00,14.6
2020-01-23T06:00,-3.9,55,0.00,11.9
2020-01-23T07:00,-3.7,50,0.00,11.5
2020-01-23T08:00,-3.6,52,0.00,11.3
2020-01-23T09:00,-3.3,50,0.00,14.2
2020-01-23T10:00,-1.1,42,0.00,13.9
2020-01-23T11:00,1.6,35,0.00,10.8
2020-01-23T12:00,3.2,31,0.00,9.4
2020-01-23T13:00,4.8,27,0.00,10.4
2020-01-23T14:00,5.8,25,0.00,11.9
2020-01-23T15:00,6.5,24,0.00,12.2
2020-01-23T16:00,6.4,27,0.00,12.7
2020-01-23T17:00,4.8,36,0.00,13.1
2020-01-23T18:00,3.1,43,0.00,10.8
2020-01-23T19:00,1.5,50,0.00,10.1
2020-01-23T20:00,0.5,56,0.00,8.3
2020-01-23T21:00,-0.4,64,0.00,7.1
